ApkName,LatestVersionOnGooglePlay
cn.j.guang-1.apk,N/A
cn.jaxus.course-1.apk,   Varies with device  
com.ali.money.shield-1.apk, 2.11.2  
com.alibaba.android.rimet-1.apk, 2.6.0  
com.alibaba.wireless-1.apk,N/A
com.android.icredit-1.apk,N/A
com.autonavi.xmgd.navigator-1.apk,N/A
com.duitang.main-1.apk,N/A
com.fanli.android.apps-1.apk, 4.0.0  
com.huaqian-1.apk,N/A
com.immomo.momo-1.apk, 6.5.2  
com.ishehui.moneytree-1.apk,N/A
com.jxedt-1.apk, 3.8.2  
com.lingan.seeyou-1.apk, 5.3.4  
com.liwushuo.gifttalk-1.apk, 2.7.10  
com.namahui.bbs-1.apk,N/A
com.sejian-1.apk,N/A
com.shoujiduoduo.ringtone-1.apk,N/A
com.smzdm.client.android-1.apk, 6.1  
com.taobao.etao-1.apk, 3.6.2  
com.taobao.fleamarket-1.apk,N/A
com.taobao.ju.android-1.apk, 2.6.2  
com.taobao.movie.android-1.apk,   Varies with device  
com.taobao.trip-1.apk, 5.8.2.091402  
com.uc.browser.hd-1.apk, 3.4.3.532  
com.work.beauty-1.apk,N/A
com.xiudang.jiukuaiyou.ui-1.apk, 3.3.7  
com.yizhe_temai-1.apk,N/A
com.yunos.tvhelper-1.apk,N/A
com.zhanyun.ihealth-1.apk,N/A
fm.xiami.main-1.apk, 5.3.3  
tuhu.sh.hml.superautoman-1.apk,N/A
