ApkName,LatestVersionOnGooglePlay
com.disney.TempleRunOz.goo-1.apk, 1.6.1  
com.gau.go.launcherex.key-1.apk, 2.0  
com.giantssoftware.fs14-1.apk,   Varies with device  
com.ironhidegames.android.kingdomrush-1.apk, 2.3.1  
com.ironhidegames.android.kingdomrushfrontiers-1.apk, 1.3.1  
com.slingmedia.slingPlayer-1.apk,   Varies with device  
com.sonypicturestelevision.wheeloffortune30-1.apk, 1.3.8  
com.wb.goog.scribbleremix-1.apk, 5.70  
org.zooper.zwpro-1.apk, 2.50  
se.maginteractive.rumble-1.apk,   Varies with device  
