ApkName,LatestVersionOnGooglePlay
com.inkle.sorcery2-1.apk, 1.0  
com.intellijoy.sightwords-1.apk,   Varies with device  
com.jakyl.kiwanuka-1.apk, 1.1.1  
com.mtvn.SpongeBobDoodleJump-1.apk,   Varies with device  
com.mtvn.bubblepuppy.handset-1.apk, 1.0.2  
com.sega.ssasr-1.apk, 1.0.1  
com.square_enix.android_googleplay.subarashikikonosekai_solo-1.apk, 1.0.1  
com.tresebrothers.games.factionwarselite-1.apk, 1.3.1  
com.turner.bestparkintheuniverse-1.apk, 1.2.0  
info.wobamedia.mytalkingpet.plus-1.apk, 1.2.11-p  
supermatio.matt-1.apk, 2.4  
