ApkName,LatestVersionOnGooglePlay
air.com.differencegames.hiddenscenes.autumngardenfree-1.apk, 1.0.22  
air.com.escapefearhouse-1.apk, 1.7  
air.com.pixelfederation.TrainStationGame-1.apk, 1.0.11.12  
air.com.qublix.forestrescue-1.apk, 1.0.2  
air.com.sinetimes.redwar.europe.new-1.apk, 6.8.2  
com.DigitalPandaStudios.DirtINC-1.apk, 2.03  
com.NRG.PathToLuma-1.apk, 0.1.866  
com.asg.hangerfree-1.apk, 1.94  
com.audioboom-1.apk, 3.1  
com.boltgames.cookiesmash-1.apk, 4.4  
com.bxapps.PrincessNailSalon-1.apk, 2.4  
com.casino.slotzeus-1.apk, 1.0.2  
com.cleanmaster.security.stubborntrjkiller-1.apk, 1.0.1  
com.dipan.feelingtouch.zwar-1.apk, 1.10  
com.directv.supercast-1.apk, 2.5.021  
com.episodeinteractive.android.catalog-1.apk,
com.game.bwvsdkaw-1.apk, 6.8.0  
com.glu.deerhunt16-1.apk, 1.1.0  
com.gmail.shluamobilegames.HappyRace-1.apk, 1.2.2  
com.google.android.apps.gmoney-1.apk, 10.0-R227-v10  
com.hammerhead.furious7-1.apk, 5.9  
com.hotheadgames.google.bbfootball-1.apk, 1.1  
com.hovelgames.trampoline-1.apk, 1.7.5  
com.igg.clashoflords2-1.apk, 1.0.192  
com.innogames.foeandroid-1.apk, 1.61.0  
com.jb.zcamera-1.apk, 2.01  
com.kidsfoodinc.android_make_slushyonekf-1.apk, 1.0  
com.kidsfoodinc.android_make_sweetcandy-1.apk, 1.0  
com.klab.gleeforever-1.apk, 1.1.0  
com.ksmobile.cb-1.apk, 5.20.10  
com.kx.box-1.apk, 1.0.3  
com.libii.princessvacation-1.apk, 1.0  
com.longtech.lastwars.gp-1.apk, 1.0.19  
com.luckyfish.omgfortune-1.apk,   Varies with device  
com.mck.busroads-1.apk, 1.7  
com.midasplayer.apps.papapearsaga-1.apk,
com.mindcandy.warriorsduel-1.apk, 1.1.2  
com.moonton.magicrush-1.apk, 1.1.27  
com.morecast.weather-1.apk, 2.1.3  
com.motionmechanicmatter.ambitious-1.apk, 1.1  
com.murka.scatterslots-1.apk, 1.7.0  
com.my.might.glory.fantasy.strategy-1.apk, 1.0.3  
com.nailcurlkey.hirehouse.length-1.apk, 8.0  
com.piksoft.turboscan-1.apk, 1.2.6  
com.playstudios.myvegas-1.apk, 1.22.0  
com.produceliquidovercome.basichide.best-1.apk, 1.0  
com.sirnic.atomas-1.apk, 1.641  
com.slots.classicvegas-1.apk, 1.0.7  
com.spacegame.solitaire.landscape-1.apk, 1.1.2  
com.sxiaoao.meirenyu.english-1.apk, 1.1.5  
com.tabtale.museum-1.apk, 1.0.2  
com.tabtale.poolpartyvip-1.apk, 1.0.1  
com.teamlava.bestofbubble-1.apk, 1.7.1.1g  
com.teamlava.dragon47-1.apk, 1.9.8.7s47g  
com.wb.goog.mkx-1.apk,
com.worldtrip.bingo-1.apk, 1.01  
com.zenfox.doors-1.apk, 1.0.3  
com.zenjoy.capricorn-1.apk, 4.4.1226  
com.zynga.FarmVille2CountryEscape-1.apk, 3.8.352  
jp.co.siliconstudio.wwgrandsphere-1.apk, 1.0.3  
jp.gungho.padEN-1.apk, 8.1.2  
jp.oridio.strikeThePlanets-1.apk, 1.3.3  
jp.pokemon.poketoru-1.apk, 1.1.0  
pl.surix.teeterpro-1.apk, 1.2.7  
