ApkName,LatestVersionOnGooglePlay
com.alibaba.wireless-1.apk,N/A
com.baidu.appsearch-1.apk,N/A
com.bilin.huijiao.activity-1.apk, 3.7.3.1  
com.duowan.kiwi-1.apk,N/A
com.icbc-1.apk,N/A
com.icoolme.android.weather-1.apk, 3.02.013.20141214  
com.lenovo.calendar-1.apk,
com.perfectworld.shenmo.downjoy-1.apk,N/A
com.shoujiduoduo.ringtone-1.apk,N/A
com.storm.smart-1.apk,N/A
com.tencent.mm-1.apk,   Varies with device  
com.tencent.qqgame.qqTexaswvga-1.apk,N/A
com.xunlei.downloadprovider-1.apk,N/A
com.yiche.price-1.apk,N/A
