ApkName,LatestVersionOnGooglePlay
cn.com.fetion-1.apk, 5.3.2  
cn.kuwo.player-1.apk, 6.3.2.0  
com.UCMobile-1.apk, 9.9.2  
com.UCMobile.intl-1.apk, 9.8.9  
com.android.vending-1.apk,N/A
com.androidesk-1.apk, 4.1  
com.baidu.input-1.apk, 5.0.1.6  
com.baidu.video-1.apk,N/A
com.chaozh.iReaderFree-1.apk, 3.2.0  
com.chaozh.iReaderFree15-1.apk,N/A
com.cleanmaster.mguard_cn-1.apk, 5.7.0  
com.com2us.HB3D-1.apk, 1.8.6  
com.com2us.HB3DLITE-1.apk, 1.8.6  
com.duomi.android-1.apk,N/A
com.google.android.music-1.apk,   Varies with device  
com.imangi.templerunzh-1.apk,N/A
com.immomo.momo-1.apk, 5.0  
com.mt.mtxx.mtxx-1.apk, 3.9.0  
com.navigon.navigator_checkout_eu40-1.apk, 5.2.6  
com.renren.mobile.android-1.apk,N/A
com.scopely.slotsvacation-1.apk, 1.47.2  
com.sds.android.ttpod-1.apk,N/A
com.shoujiduoduo.ringtone-1.apk,N/A
com.shuqi.controller-1.apk,N/A
com.sina.weibo-1.apk, 4.5.0  
com.snda.wifilocating-1.apk,N/A
com.tencent.mobileqq-1.apk, 5.0.0  
com.tencent.qqmusic-1.apk, 4.1.0.11  
com.tinyco.familyguy-1.apk,   Varies with device  
com.wochacha-1.apk, 6.7.5  
com.youdao.dict-1.apk, 5.1.3  
dopool.player-1.apk,N/A
org.deadbeef.android-1.apk,   Varies with device  
tv.pps.mobile-1.apk, 3.0.7  
