ApkName,LatestVersionOnGooglePlay
air.fyzb3-1.apk,N/A
cn.mucang.xiaomi.android.wz-1.apk,N/A
com.adobe.reader-1.apk,
com.android.dazhihui-1.apk,N/A
com.anzogame.game-1.apk,N/A
com.budejie.www-1.apk,N/A
com.carrot.carrotfantasy-1.apk, 1.1.0  
com.chinatelecom.bestpayclient-1.apk,N/A
com.duokan.reader-1.apk, 4.2.6  
com.fenbi.android.solar-1.apk, 3.11.0  
com.gau.go.launcherex-1.apk,   Varies with device  
com.iflytek.cmcc-1.apk,N/A
com.jm.android.jumei-1.apk,N/A
com.manboker.headportrait-1.apk, 3.1.1  
com.mydream.wifi-1.apk,N/A
com.sskj.flashlight-1.apk,N/A
com.tencent.karaoke-1.apk,N/A
com.tencent.ttpic-1.apk, 3.3.0.600  
com.tuniu.app.ui-1.apk, 6.0.0  
com.xinmei365.font-1.apk, 5.4.7  
com.yibasan.lizhifm-1.apk, 3.6.0  
dopool.player-1.apk, 6.3.4  
my.beautyCamera-1.apk, 2.5.0  
