ApkName,LatestVersionOnGooglePlay
com.emusic.android-1.apk, 1.5.1  
com.exozet.android.catan-1.apk,   Varies with device  
com.giantssoftware.fs14-1.apk,   Varies with device  
com.limbic.ac130-1.apk,   Varies with device  
com.mediocre.grannysmith-1.apk, 1.3.5  
com.mtvn.sbmigoogleplay-1.apk, 4.22.01  
com.rovio.angrybirdsstarwarsii.premium-1.apk, 1.8.0  
com.vividgames.realboxing-1.apk,   Varies with device  
com.zinio.mobile.android.reader-1.apk, 2.6.6724  
flipboard.app-1.apk,   Varies with device  
se.maginteractive.rumble-1.apk,   Varies with device  
