ApkName,LatestVersionOnGooglePlay
air.com.kitchenscramble.goo-1.apk, 1.9.2  
air.com.qublix.forestrescue-1.apk, 2.4.0  
air.com.sgn.juicejam.gp-1.apk, 1.11.18  
air.org.pbskids.dtigplayhomeuni-1.apk, 2.0.3  
com.amazon.mShop.android.shopping-1.apk,   Varies with device  
com.apusapps.launcher-1.apk, 1.9.9  
com.cmcm.locker-1.apk, 3.2.6  
com.com2us.smon.normal.freefull.google.kr.android.common-1.apk, 1.8.0  
com.crowdstar.covetfashion-1.apk, 2.20.49  
com.dreamsky.DiabloLOL-1.apk, 1.3.1  
com.ea.game.pvz2_na-1.apk, 4.1.1  
com.episodeinteractive.android.catalog-1.apk,   Varies with device  
com.episodeinteractive.android.demi-1.apk,   Varies with device  
com.gamevil.darknessreborn2.android.google.global.normal-1.apk, 1.2.9  
com.glu.football-1.apk, 1.1.3  
com.glu.stardomkim-1.apk, 4.2.0  
com.grppl.android.shell.halifax-1.apk, 9.0  
com.igg.castleclash-1.apk, 1.2.77  
com.king.candycrushsaga-1.apk, 1.63.0.2  
com.leftover.CoinDozer-1.apk,   Varies with device  
com.lima.doodlejump-1.apk,   Varies with device  
com.luckyfish.omgfortune-1.apk,   Varies with device  
com.melodis.midomiMusicIdentifier.freemium-1.apk,   Varies with device  
com.midasplayer.apps.diamonddiggersaga-1.apk,
com.midasplayer.apps.papapearsaga-1.apk,
com.morecast.weather-1.apk, 2.1.4  
com.murka.scatterslots-1.apk, 1.9.0  
com.pinger.textfree.call-1.apk,   Varies with device  
com.quvideo.xiaoying.pro-1.apk, 4.4.7  
com.roblox.client-1.apk, 2.220.66026  
com.rovio.angrybirdsgo-1.apk, 1.10.1  
com.sgiggle.production-1.apk,   Varies with device  
com.skype.raider-1.apk,   Varies with device  
com.tencent.game.VXDGame-1.apk,N/A
com.walmart.android-1.apk,   Varies with device  
com.wb.goog.injustice-1.apk,
com.zynga.FarmVille2CountryEscape-1.apk, 4.0.392  
kik.android-1.apk, 8.10.0.2824  
