ApkName,LatestVersionOnGooglePlay
com.active.aps.c25k-1.apk,   Varies with device  
com.dataviz.docstogo-1.apk,   Varies with device  
com.dynamixsoftware.printershare-1.apk, 9.5.1  
com.kongregate.mobile.epicskater.google-1.apk, 1.1.9  
com.mobisystems.editor.office_registered-1.apk, 7.5.2087  
com.rerware.android.MyBackupPro-1.apk, 4.1.1  
com.shazam.encore.android-1.apk,   Varies with device  
com.shinycore.picsaypro-1.apk,   Varies with device  
com.zenstudios.MarvelPinball-1.apk, 1.3  
net.kairosoft.android.ninja_en-1.apk, 1.0.6  
