ApkName,LatestVersionOnGooglePlay
com.akasanet.yogrt.android-1.apk, 1.4.7  
com.conbus.app.around-1.apk, 2.4.15  
com.cookpad.android.activities-1.apk,   Varies with device  
com.douban.frodo-1.apk, 2.11  
com.forrep.pad.m-1.apk, 4.1.38  
com.goldenfrog.vyprvpn.app-1.apk, 2.8.5  
com.goldenfrog.vyprvpn.beta-1.apk, 2.8.5  
com.gowiper.android-1.apk, 2.0.1  
com.greenmobilehk.musicstation1234-1.apk, 1.0.0  
com.heinlay.news-1.apk, 1.0  
com.imcompany.school2-1.apk, 3.1.25  
com.kt.ollehusimmanager-1.apk, 2.0.9  
com.makeleio.official-1.apk, 1.2.2  
com.mapmywalk.android2-1.apk, 3.9.0  
com.moneyforward.android.app-1.apk,   Varies with device  
com.north.watchville-1.apk, 1.4.2  
com.protrade.sportacular-1.apk,   Varies with device  
com.sii.wroclawzoo-1.apk, 1.2.2  
com.sohu.newsclient-1.apk, 5.2.2  
com.tenbis.tbapp-1.apk, 1.5.1  
com.tul.aviate-1.apk,   Varies with device  
com.weheartit-1.apk,   Varies with device  
com.wf.wellsfargomobile.tablet-1.apk, 4.3.138  
com.wongnai.android-1.apk, 3.2.2  
com.yahoo.mobile.client.android.ecauction-1.apk, 1.1.4  
com.yahoo.mobile.client.android.fantasyfootball-1.apk,   Varies with device  
com.yahoo.mobile.client.android.weather-1.apk,   Varies with device  
com.yahoo.mobile.client.android.yahoo-1.apk,   Varies with device  
de.resolution.yf_android-1.apk, 20150707-01  
de.westwing.android-1.apk, 1.9.15  
gogolook.callgogolook2-1.apk, 4.2.2.1  
ht.spotlig.rakutenchk-1.apk, 1.5.1  
jp.co.freee.freee-1.apk, 2.1.4  
jp.co.yahoo.android.emg-1.apk,   Varies with device  
jp.co.yahoo.android.yshopping-1.apk,   Varies with device  
jp.ne.sakura.ccice.norikae-1.apk, 1.47  
jp.yyc.app.official-1.apk, 4.9.0  
net.bucketplace-1.apk, 3.1.1  
ru.alfabank.mobile.android-1.apk,   Varies with device  
ru.rzd-1.apk, 2.0.9  
wp.wattpad-1.apk,   Varies with device  
wp.wpbeta-1.apk, 5.3.0.5  
