ApkName,LatestVersionOnGooglePlay
air.biz.rightshift.clickfun.casino-1.apk,0.0.38
at.nerbrothers.SuperJump-1.apk,1.9
ca.roofdog.roadtrip2-1.apk,1.8
com.animoca.google.starGirl-1.apk,1.4
com.bubblezapgames.supergnes_lite-1.apk,1.3.6
com.elex.ram-1.apk,1.3.1
com.fastemulator.gbafree-1.apk,1.1.16
com.game.JewelsLegend-1.apk,1.9
com.gamecircus.CoinDozerSeasons-1.apk,Varies with device
com.gameloft.android.ANMP.GloftPOHM-1.apk,1.2.1
com.gameresort.stupidzombies-1.apk,1.9.6
com.hyperkani.rope-1.apk,1.07
com.kabam.fortress-1.apk,Varies with device
com.miniclip.angerofstick2-1.apk,1.0.9
com.miniclip.gravityguy-1.apk,1.5.8
com.mobage.ww.a793.fanta_test_Android-1.apk,1.9.0.2.4
com.noodlecake.vantage-1.apk,1.1
com.ogien.trainsim-1.apk,2.2.4
com.play.slot-1.apk,1.15
com.pnixgames.gunzombieHellGate-1.apk,3.2
com.pocketgems.android.campuslife-1.apk,1.138
com.pocketgems.android.tapparadisecove-1.apk,2.20.10
com.somofun.dawn-1.apk,1.0.4
com.sunflower.game.gangnam-1.apk,1.1.5
com.wincity.ccslots-1.apk,2.2.1
com.zynga.slots.free-1.apk,1.7.6
she.games.monsterTruckMayhem-1.apk,1.2
