ApkName,LatestVersionOnGooglePlay
air.com.befunky.BeFunkyPhotoEditor-1.apk, 4.1.0  
air.com.distractionware.vvvvvvmobile-1.apk, 1.0  
com.Qunar-1.apk, 7.2.8  
com.bubblezapgames.supergnes-1.apk,   Varies with device  
com.emulator.fpse-1.apk, 0.11.139  
com.funshion.video.mobile-1.apk,N/A
com.kascend.video-1.apk,N/A
com.lingdong.client.android-1.apk,N/A
com.qihoo360.launcher-1.apk, 5.5.5  
com.sankuai.meituan-1.apk, 4.8.1  
com.smile.gifmaker-1.apk, 3.97  
com.sohu.sohuvideo-1.apk, 4.3.2  
com.storm.smart-1.apk,N/A
com.tatem.dinhunterhd-1.apk, 1.5.1  
com.tudou.android-1.apk, 4.2  
viva.reader-1.apk, 5.2.4  
