ApkName,LatestVersionOnGooglePlay
air.com.bitrhymes.bingo-1.apk,
air.com.sgn.cookiejam.gp-1.apk,
air.com.tutotoons.app.animalhairsalon2jungle.free-1.apk, 1.0.18  
com.dlaimotion.dropinthecup-1.apk, 2.0  
com.feelingtouch.zf3d-1.apk, 1.25  
com.hbo.hbonow-1.apk,
com.king.alphabettysaga-1.apk, 1.2.1  
com.lionmobi.battery-1.apk, 1.3.4  
com.midasplayer.apps.bubblewitchsaga2-1.apk,
com.midasplayer.apps.diamonddiggersaga-1.apk,
com.miniclip.plagueinc-1.apk, 1.11.2  
com.playfirst.cookingdashx-1.apk, 1.10.7  
com.spacegame.solitaire1-1.apk, 1.3.3  
com.tabtale.happybath-1.apk, 1.0.4  
com.ubercab-1.apk, 3.86.3  
com.ubercab.driver-1.apk, 3.71.1  
com.zynga.hititrich-1.apk, 1.6.5944  
