ApkName,LatestVersionOnGooglePlay
air.com.ea.game.monopolyslots_na-1.apk, 5.7.6  
com.NamcoNetworks.MsPacManDemo-1.apk, 2.0.1  
com.bandainamcogames.pacfriends-1.apk, 1.0.2  
com.ea.BejeweledBlitz_na-1.apk, 1.5.8  
com.ea.boggle_na-1.apk, 1.2.0  
com.ea.game.dragonage_na-1.apk, 2.0.0  
com.ea.game.dungeonkeeper_na-1.apk, 1.4.75  
com.kabam.fortress-1.apk,   Varies with device  
com.kabam.newcnhoc-1.apk,   Varies with device  
com.namcobandaigames.pacmantournaments-1.apk, 1.1.4  
com.namcobandaigames.riseofglory-1.apk, 1.5.9  
com.sega.cityrush-1.apk, 1.2.1  
com.sega.sonicjumpfever-1.apk, 1.3.0  
