ApkName,LatestVersionOnGooglePlay
air.com.disney.aliceinwonderlandmobile.goo-1.apk, 1.1.4  
com.bgames.android.bikeoff-1.apk, 1.0.1  
com.cbs.app-1.apk, 1.1.61  
com.cell.dragon-1.apk, 1.3.8  
com.cervomedia.spw-1.apk, 4.1.1  
com.com2us.rooms.normal.freefull.google.global.android.common-1.apk, 1.0.6  
com.daringookim.StevesHuntforMajesticBudder-1.apk, 2.0  
com.disney.dwarfs_goo-1.apk, 2.0.23  
com.ea.game.fifa14_na-1.apk, 1.3.0  
com.ezjoy.feelingtouch.zombiediary-1.apk, 1.1.6  
com.ezjoynetwork.brickbreaker-1.apk, 1.0.5  
com.fruityfun.ddbeta-1.apk,   Varies with device  
com.g6677.android.beard-1.apk, 1.0.2  
com.g6677.android.carwash-1.apk, 1.0.1  
com.g6677.android.cbaby-1.apk, 1.0.0  
com.g6677.android.chairsalon-1.apk, 1.0.1  
com.g6677.android.pnailspa-1.apk, 1.0.2  
com.gamelion.slots-1.apk, 1.0.65  
com.glu.deerhunt2-1.apk, 1.1.1  
com.google.android.apps.walletnfcrel-1.apk, 2.0-R133-v14-RELEASE  
com.hotwar.deal-1.apk, v1.3  
com.icemochi.wordsearch-1.apk, 2.0.2  
com.jumpgames.RealSteelFreeEdtion-1.apk, 1.0.57  
com.kakapo.freeslots-1.apk, 1.01  
com.konylabs.capitalone-1.apk, 04.03.106  
com.leakingmug.shootingdarts-1.apk, 1.3  
com.libiitech.cheerleadersalon-1.apk, 1.0  
com.libiitech.halloweensalon-1.apk, 1.0  
com.mangopub.pirates-1.apk, 1.1.35  
com.microsoft.rdc.android-1.apk, 8.0.1.24115  
com.noodlecake.blockheads-1.apk, 1.4.0.4  
com.oldschoolgames.ralphsworld-1.apk, 1.0.3  
com.pgpublish.android.rush-1.apk,   Varies with device  
com.pikpok.gbod-1.apk, 1.2.1  
com.pocketfun.happyworldpark-1.apk, 1.6.8  
com.spaceapegames.samuraisiege-1.apk,   Varies with device  
com.supercell.clashofclans-1.apk, 5.64  
com.tabtale.babiesplaydoctor-1.apk, 1.0.0  
com.tap4fun.galaxyempire2_android-1.apk, 1.2.5  
com.teamchaos.dragonacademy-1.apk, 2.0.6  
com.teamlava.dragon7-1.apk, 1.0.7.6  
com.teamlava.fashionstory30-1.apk, 1.5.6.3  
com.ubisoft.redlynx.motoheroz-1.apk, 1.0.2  
com.wargames.gd-1.apk, 1.0.9  
com.warnerbros.gravity-1.apk,   Varies with device  
es.socialpoint.DragonCity-1.apk, 2.0  
sts.bd-1.apk, 1.0.4  
