ApkName,LatestVersionOnGooglePlay
air.com.bitrhymes.bingo-1.apk,Varies with device
air.com.buffalo_studios.newflashbingo-1.apk,2.21.0
air.com.freshplanet.games.WaM-1.apk,1.7.7
com.appgame7.candystar-1.apk,1.0.3
com.cleanmaster.mguard-1.apk,3.6.0
com.ea.games.r3_na-1.apk,1.1.12
com.ggee.vividruntime.gg_1611-1.apk,13.05.01
com.glidetalk.glideapp-1.apk,GlideBeta.v0.0.33
com.google.android.apps.docs-1.apk,1.2.228.32
com.google.android.apps.magazines-1.apk,2.0.0
com.google.android.apps.plus-1.apk,Varies with device
com.google.android.calendar-1.apk,201305280
com.google.android.videos-1.apk,Varies with device
com.google.android.youtube-1.apk,4.5.17
com.hz.game.cd-1.apk,1.2.4
com.hz.game.ld-1.apk,1.2.7
com.itopways.bingocity-1.apk,1.0.2.1
com.lima.doodlejump-1.apk,Varies with device
com.mobage.ww.a1257.Dot_Android-1.apk,2.2.0
com.noodlecake.happyjump-1.apk,Varies with device
com.noodlecake.ssg2-1.apk,1.0.7
com.perblue.greedforglory-1.apk,Varies with device
com.waze-1.apk,3.7.2.0
com.zynga.battlestone-1.apk,1.1.286929
jp.co.applibot.legend.android-1.apk,5.7
