ApkName,LatestVersionOnGooglePlay
air.com.bigfishgames.fairwayrevengegooguniversalf2p-1.apk, 1.9.16  
air.com.sgn.cookiejam.gp-1.apk,
com.directv.dvrscheduler-1.apk, 4.2.107  
com.fingersoft.hillclimb-1.apk,   Varies with device  
com.gamecircus.CoinDozerPirates-1.apk, 1.3  
com.glu.deerhunt2-1.apk, 2.11.2  
com.google.android.apps.plus-1.apk,   Varies with device  
com.king.candycrushsaga-1.apk, 1.62.1.1  
com.king.petrescuesaga-1.apk, 1.55.7  
com.path-1.apk,   Varies with device  
com.tencent.qqpim-1.apk, 6.1.3  
com.yahoo.mobile.client.android.fantasyfootball-1.apk,   Varies with device  
es.socialpoint.MonsterLegends-1.apk,
net.SandStormEarl.MC2-1.apk, 1.1.8  
