ApkName,LatestVersionOnGooglePlay
cmb.pb-1.apk, 4.0.0  
cmccwm.mobilemusic-1.apk,N/A
cn.amazon.mShop.android-1.apk, 6.1.4.600  
cn.cntv-1.apk, 6.0.0  
cn.jj-1.apk,N/A
cn.opda.a.phonoalbumshoushou-1.apk,N/A
com.Qunar-1.apk, 8.2.4  
com.achievo.vipshop-1.apk,N/A
com.alibaba.mobileim-1.apk, 3.8.5  
com.android.bankabc-1.apk,N/A
com.android.dazhihui-1.apk,N/A
com.androidesk-1.apk,N/A
com.baidu.BaiduMap-1.apk, 8.10.0  
com.baidu.homework-1.apk, 3.1.1  
com.baidu.input-1.apk, 6.5.1.4  
com.baidu.searchbox-1.apk, 7.0  
com.baidu.video-1.apk,
com.centurysoft.fruityrobo-1.apk,N/A
com.chaozh.iReaderFree-1.apk,
com.cubic.autohome-1.apk, 5.2.0  
com.dangdang.buy2-1.apk, 5.4.1  
com.duowan.groundhog.mctools-1.apk,N/A
com.duowan.mobile-1.apk,N/A
com.gameloft.android.ANMP.GloftDMCN-1.apk,N/A
com.gau.go.launcherex-1.apk,   Varies with device  
com.google.android.youtube-1.apk,   Varies with device  
com.greenpoint.android.mc10086.activity-1.apk,N/A
com.happyelements.AndroidAnimal-1.apk,N/A
com.icbc-1.apk,N/A
com.icoolme.android.weather-1.apk, 3.02.013.20141214  
com.ifeng.newvideo-1.apk, 5.4.3  
com.imangi.templerun2-1.apk,
com.jingdong.app.mall-1.apk, 4.2.1  
com.kingroot.kinguser-1.apk,N/A
com.letv.android.client-1.apk,   Varies with device  
com.meilishuo-1.apk,N/A
com.mt.mtxx.mtxx-1.apk, 4.8.8.0  
com.pplive.androidphone-1.apk, 5.2.6  
com.qiyi.video-1.apk,N/A
com.qq.reader-1.apk,   Varies with device  
com.qzone-1.apk, 6.0.1.288  
com.sds.android.ttpod-1.apk,N/A
com.shuqi.controller-1.apk,N/A
com.snda.wifilocating-1.apk,N/A
com.storm.smart-1.apk,N/A
com.syezon.wifi-1.apk,N/A
com.tencent.androidqqmail-1.apk, 5.0.0  
com.tencent.mobileqq-1.apk,N/A
com.tencent.mtt-1.apk, 5.8.0.1460  
com.ting.mp3.android-1.apk,
com.tongcheng.android-1.apk, 7.2.0  
com.wuba-1.apk,N/A
com.ximalaya.ting.android-1.apk,N/A
com.youdao.dict-1.apk, 6.3.1  
com.youku.phone-1.apk, 5.3.1  
ctrip.android.view-1.apk, 6.12.1  
im.yixin-1.apk, 4.0.0  
qsbk.app-1.apk,N/A
vStudio.Android.Camera360-1.apk, 7.1.2  
