ApkName,LatestVersionOnGooglePlay
air.com.cellap.savebilly-1.apk,   Varies with device  
com.actoz.OneForEleven-1.apk, 1.6.0  
com.channel4.embarrassingbodiesgame-1.apk, 1.3  
com.cjenm.heroes-1.apk, 1.4.94  
com.daserste.daserste-1.apk,   Varies with device  
com.gamevil.perfectinning2014.globalfree-1.apk, 1.1.2  
com.gsshop.tvshop-1.apk, 2.0.8.1  
com.magmamobile.game.SpotTheDifferences-1.apk, 1.0.3  
com.sundaytoz.mobile.anipang2.google.kakao.service-1.apk, 1.0.22  
com.sundaytoz.mobile.anisachun.google.service-1.apk, 2.1.9  
uk.co.ee.myee-1.apk, 2.0.11  
