ApkName,LatestVersionOnGooglePlay
air.com.sgn.cookiejam.gp-1.apk, 2.50.103  
com.cleanmaster.security-1.apk,   Varies with device  
com.forshared-1.apk, 2.5.4  
com.gamelion.cleopatra-1.apk, 1.0.88  
com.gameloft.android.ANMP.GloftIVHM-1.apk, 1.0.1d  
com.google.android.apps.docs-1.apk,   Varies with device  
com.google.android.apps.docs.editors.docs-1.apk,   Varies with device  
com.google.android.apps.docs.editors.sheets-1.apk,   Varies with device  
com.in.xray.scanner.us-1.apk, 2.0  
com.magicjack-1.apk,   Varies with device  
com.quizup.core-1.apk, 1.3.7  
com.stac.empire.main-1.apk, 2.3.31  
com.timehop-1.apk, 1.3.14  
com.umonistudio.tile-1.apk, 2.7.0  
com.vinted-1.apk,   Varies with device  
com.walmart.android-1.apk, 2.0.2  
com.yelp.android-1.apk,   Varies with device  
