ApkName,LatestVersionOnGooglePlay
air.eti.uzzu.unalis-1.apk, 2.3.0  
cn.com.fetion-1.apk, 5.3.0  
com.alibaba.android.babylon-1.apk, 4.5.0  
com.baidu.easyroot-1.apk,N/A
com.baidu.iknow-1.apk, 3.5.1  
com.baidu.wenku-1.apk, 2.9.6  
com.breadtrip-1.apk, 3.2.0  
com.duotin.fm-1.apk, 1.4.1  
com.ggee.vividruntime.gg_1403-1.apk, 13.12.02  
com.intsig.camscanner-1.apk, 3.0.0.20140111  
com.nd.android.pandareader-1.apk,N/A
com.nuomi-1.apk, 4.1.0  
com.pikpok.rua2-1.apk, 1.4  
com.qigame.lock-1.apk,N/A
com.qihoo360.launcher-1.apk, 5.4.1  
com.roboo.explorer-1.apk, 3.1.0.1085  
com.sg.sledog-1.apk, 2.4.1.20921  
com.sohu.auto.sohuauto-1.apk, 3.0.5  
com.tudou.android-1.apk, 3.7  
wind.android-1.apk, 4.4.0  
