ApkName,LatestVersionOnGooglePlay
cn.com.fetion-1.apk, 5.3.1  
com.alibaba.android.babylon-1.apk, 4.5.0  
com.baidu.iknow-1.apk, 3.5.2  
com.bianfeng.swear-1.apk,N/A
com.com2us.inotia4.normal.freefull.google.cn.android.common-1.apk, 1.1.5.GC  
com.duotin.fm-1.apk, 1.4.1  
com.fallentreegames.quellreflect-1.apk,   Varies with device  
com.google.android.apps.maps-1.apk,   Varies with device  
com.interrupt.dungeoneer-1.apk, 0.86b  
com.jundroo.simplerockets-1.apk, 1.5.8  
com.kuxun.scliang.plane-1.apk, 4.5.1  
com.letv.android.client-1.apk, 5.2  
com.moxiu.launcher-1.apk,N/A
com.netease.newsreader.activity-1.apk, 3.7.6  
com.qigame.lock-1.apk,N/A
com.qihoo360.launcher-1.apk, 5.4.2  
com.qq.ac.android-1.apk,N/A
com.shoujiduoduo.ringtone-1.apk,N/A
com.sohu.auto.sohuauto-1.apk, 3.1.0  
com.wandoujia.phoenix2-1.apk,N/A
com.zhangdan.app-1.apk, 4.9.2  
jp.co.applibot.legend.android-1.apk, 6.7  
wind.android-1.apk, 4.4.2  
