ApkName,LatestVersionOnGooglePlay
com.cardinalblue.piccollage.google-1.apk,   Varies with device  
com.cleanmaster.security-1.apk,   Varies with device  
com.cyberlink.youcammakeup-1.apk,   Varies with device  
com.disney.disneymoviesanywhere_goo-1.apk,   Varies with device  
com.emoji.coolkeyboard-1.apk,   Varies with device  
com.facebook.katana-1.apk,   Varies with device  
com.qihoo.security-1.apk,   Varies with device  
com.qisiemoji.inputmethod-1.apk,   Varies with device  
com.skype.raider-1.apk,   Varies with device  
com.tinyco.avengers-1.apk,
com.zynga.looney-1.apk,   Varies with device  
com.zynga.wwf2.free-1.apk,   Varies with device  
es.parrotgames.restaurantcity-1.apk,
jp.naver.line.android-1.apk,   Varies with device  
