ApkName,LatestVersionOnGooglePlay
cc.fotoplace.app-1.apk, 3.1  
cn.mama.activity-1.apk, 5.3.0  
cn.xiaochuankeji.tieba-1.apk, 2.5.1  
com.achievo.vipshop-1.apk,N/A
com.aikan-1.apk,N/A
com.android.mediacenter-1.apk,N/A
com.appshare.android.ilisten-1.apk, 7.3.0203010  
com.aquila.bible-1.apk, 3.4.3  
com.baozoumanhua.android-1.apk,   Varies with device  
com.baozun.customer.main-1.apk,N/A
com.bizsocialnet-1.apk, 1.2.4.9  
com.bugua.fight-1.apk,N/A
com.cfinc.decopic-1.apk,
com.chunfen.brand5-1.apk, 3.5.4  
com.dailyyoga.cn-1.apk,N/A
com.didapinche.booking-1.apk,N/A
com.dongqiudi.news-1.apk,N/A
com.douban.frodo-1.apk, 3.5.0  
com.douban.radio-1.apk, 4.4.5  
com.duitang.main-1.apk,N/A
com.duobao.android-1.apk,N/A
com.feizan.android.snowball-1.apk, 4.2.2  
com.freevpnintouch-1.apk, 3.3.4  
com.google.android.inputmethod.latin-1.apk,
com.google.android.youtube-1.apk,   Varies with device  
com.hangzhoucaimi.financial-1.apk, 3.1.4  
com.haobao.wardrobe-1.apk,N/A
com.happy.lock-1.apk, 1.1.1.1  
com.hf-1.apk,N/A
com.hipu.yidian-1.apk, 3.1.3(37682)  
com.hk515.patient-1.apk,N/A
com.hnmoma.driftbottle-1.apk,N/A
com.husor.beibei-1.apk,N/A
com.husor.mizhe-1.apk,N/A
com.iboxpay.minicashbox-1.apk,N/A
com.ishugui-1.apk,N/A
com.iyuba.voa-1.apk,
com.jd.jrapp-1.apk,N/A
com.jiecao.news.jiecaonews-1.apk,N/A
com.jiliguala.niuwa-1.apk, 3.3  
com.jiuxianapk.ui-1.apk,N/A
com.jsmcc-1.apk,N/A
com.jxedt-1.apk, 4.0.2  
com.koudai.weidian.buyer-1.apk,N/A
com.l99.bed-1.apk, 1.0.0  
com.longzhu.tga-1.apk,N/A
com.mapquest.android.ace-1.apk,   Varies with device  
com.meijialove.activity-1.apk, 3.7.2  
com.meilapp.meila-1.apk, 4.8.1  
com.meilishuo.higo-1.apk,
com.metek.zqWeather-1.apk, 3.1.1.0  
com.netease.mkey-1.apk, 4.1.0  
com.omesoft.hypnotherapist-1.apk, 4.9.3  
com.pingan.papd-1.apk,N/A
com.primatelabs.geekbench-1.apk, 3.4.1  
com.protrade.sportacular-1.apk,   Varies with device  
com.quanmincai.caipiao-1.apk,N/A
com.rhct.android.rhctapp-1.apk,N/A
com.rong360.app-1.apk,N/A
com.sohu.newsclient-1.apk, 5.4.1  
com.surfeasy-1.apk, 4.0.1  
com.tadu.android-1.apk,
com.taptech.doufu-1.apk,N/A
com.targtime.mtll-1.apk,N/A
com.tencent.movieticket-1.apk, 3.6.0  
com.trello-1.apk, 3.5.3.1299  
com.tujia.hotel-1.apk, 3.9  
com.unionpay.uppay-1.apk,N/A
com.uxin.usedcar-1.apk,N/A
com.v.zy-1.apk,N/A
com.vlocker.locker-1.apk, 2.0.6  
com.vodone.caibo-1.apk,N/A
com.wxws.myticket-1.apk,N/A
com.xingin.xhs-1.apk, 4.2.201  
com.xingjiabi.shengsheng-1.apk,N/A
com.xinmei365.font-1.apk, 5.4.7  
com.xtuone.android.syllabus-1.apk, 7.2.1  
com.ygkj.chelaile.standard-1.apk, 3.9.0  
com.yidian.health-1.apk,N/A
com.yirendai-1.apk,N/A
com.yiwang-1.apk,N/A
com.yourdream.app.android-1.apk, 9.1.2  
com.youxiang.soyoungapp-1.apk, 6.2.2  
com.zcdog.smartlocker.android-1.apk,N/A
com.zhihu.android-1.apk, 3.0.1  
com.zhiyun.feel-1.apk,N/A
com.zuobao.xiaobao-1.apk, 1.0.2_0325_google  
oms.mmc.app.almanac_inland-1.apk,N/A
oms.mmc.fortunetelling-1.apk,N/A
oms.mmc.fortunetelling.measuringtools.naming-1.apk,N/A
org.zhiboba.sports-1.apk,N/A
us.shandian.blacklight-1.apk, 2.2.2  
viva.reader-1.apk, 5.2.4  
