ApkName,LatestVersionOnGooglePlay
air.air.SugarSugar-1.apk, 1.8  
air.com.sgn.cookiejam.gp-1.apk,
com.aceviral.angrygranrun-1.apk, 1.20  
com.cleanmaster.security-1.apk,   Varies with device  
com.gree.bfherorun-1.apk, 2.3  
com.igg.castleclash-1.apk, 1.2.71  
com.imo.android.imoim-1.apk, 8.6.0  
com.instagram.android-1.apk,   Varies with device  
com.king.candycrushsodasaga-1.apk, 1.43.8  
com.king.farmheroessaga-1.apk, 2.28.16  
com.madfingergames.deadtrigger2-1.apk,
com.midasplayer.apps.diamonddiggersaga-1.apk,
com.ninjakiwi.bloonstdbattles-1.apk, 2.4.2  
com.numbthumb.nolimit-1.apk, 1.35  
com.omgpop.dstpaid-1.apk, 2.333.314  
com.pixelberrystudios.hssandroid-1.apk, 2.7.0  
com.shopkick.app-1.apk, 4.6.4  
com.sidheinteractive.sif.DR-1.apk, 1.14.0  
com.teamlava.bubble-1.apk,   Varies with device  
com.thup.lunchbox-1.apk, 3.03  
com.tinyco.familyguy-1.apk,
com.zynga.looney-1.apk,
