ApkName,LatestVersionOnGooglePlay
air.com.befunky.BeFunkyPhotoEditor-1.apk,Varies with device
air.com.freshplanet.games.WaM-1.apk,1.6.1
air.com.oranginalplan.weaphonesfree-1.apk,1.7.11
air.xtremair-1.apk,2.0.107
com.HBO-1.apk,2.0.1
com.alibaba.mobileim-1.apk,2.1.6
com.cnn.mobile.android.phone-1.apk,1.3.0
com.com2us.homerunbattle2.normal.freefull.google.cn.android.common-1.apk,1.1.3.0
com.com2us.inotia3.normal.freefull.google.cn.android.common-1.apk,1.3.0
com.cootek.smartdialer-1.apk,4.5.6
com.cyworld.camera-1.apk,1.2.9
com.emulator.fpse-1.apk,0.11.86
com.estsoft.android.ytn_tablet-1.apk,2.0.1
com.explusalpha.GbaEmu-1.apk,1.5.8
com.facelock4appspro-1.apk,2.7.7
com.icecry.jetflygalaxy-1.apk,2.6.7
com.immomo.momo-1.apk,3.2
com.kth.PuddingCamera-1.apk,3.0.1
com.layar-1.apk,7.1.4
com.lookout-1.apk,Varies with device
com.mojang.minecraftpe-1.apk,Varies with device
com.monkeyspanner.blingblingled-1.apk,1.5
com.mxtech.videoplayer.pro-1.apk,1.7.11
com.navigon.navigator_checkout_eu40-1.apk,4.7.1
com.neaststudios.procapture-1.apk,1.6.1.2
com.noodlecake.racer-1.apk,1.6
com.outfit7.tomsmessengerfree-1.apk,1.2.1
com.pplive.androidpad-1.apk,1.2.5
com.pplive.androidphone-1.apk,2.2.7
com.rdio.android.ui-1.apk,2.5
com.smile.gifmaker-1.apk,3.21
com.spritefish.fastburstcameralite-1.apk,4.1.0
com.starbucks.mobilecard-1.apk,2.3
com.tencent.minihd.qq-1.apk,2.2.1
com.tencent.mm-1.apk,4.5
com.tinypiece.android.PSFotolr-1.apk,2.1.12
com.viber.voip-1.apk,2.3.4.322
com.yahoo.mobile.client.android.im-1.apk,1.8.3
com.yobonja.blastmonkeysfree-1.apk,2.9.6
com.zeptolab.ctrexperiments.google.paid-1.apk,1.5.2
de.mobilebits.soulcraftdefault-1.apk,2.1.0
hu.tonuzaba.android-1.apk,1.6.9
jp.co.applibot.legend.android-1.apk,4.5
jp.naver.linecamera.android-1.apk,2.9.1
mominis.Generic_Android.Ninja_Chicken-1.apk,Varies with device
net.defensezone.lite-1.apk,1.5.8
net.mobilecraft.football-1.apk,3.2.1
org.mozilla.firefox-1.apk,Varies with device
org.xcsoar-1.apk,6.4.6
www.chi.box-1.apk,2.7
