ApkName,LatestVersionOnGooglePlay
com.aceviral.agr-1.apk, 1.1.4  
com.cjenm.ModooMarbleKakao-1.apk, 1.9.22  
com.degoo.android.washpet-1.apk, 1.1.8  
com.disney.frozensaga_goo-1.apk, 1.8.0  
com.fds.infiniteflight-1.apk, 1.6.1  
com.imangi.templerun2-1.apk, 1.9.1  
com.kitkatandroid.keyboard-1.apk, 2.1.4  
com.ksmobile.cb-1.apk, 5.0.68  
com.scopely.slotsvacation-1.apk, 1.47.3  
com.snkplaymore.android003-1.apk, 1.6.0  
com.stac.empire.main-1.apk, 2.3.34  
com.theonegames.gunshipbattle-1.apk, 1.1.9  
com.tongwei.blockbreaker-1.apk, 1.6  
com.venticake.retrica-1.apk, 2.2  
