ApkName,LatestVersionOnGooglePlay
com.infonow.bofa-1.apk, 6.3.2  
com.innospark.dragonfriends-1.apk, 1.5.2  
com.instagram.android-1.apk,   Varies with device  
com.instagram.layout-1.apk, 1.1.3  
com.integer3d.toytruckrally-1.apk, 1.2.3  
com.intellectualflame.ledflashlight.washer-1.apk, 1.2.5  
com.iwin.dond-1.apk, 1.23  
com.jb.emoji.gokeyboard-1.apk,
com.jb.gosms-1.apk,   Varies with device  
com.jb.gosms.aemoji-1.apk, 1.01  
com.jb.gosms.pctheme.luminous-1.apk, 1.1  
com.jrtstudio.music-1.apk,   Varies with device  
com.jsdev.instasize-1.apk, 3.1.6  
com.jumpgames.rswrb-1.apk, 16.16.329  
com.junerking.archery-1.apk, 1.7  
com.kabam.ff7-1.apk, 2.0.1  
com.kathleenOswald.solitaireGooglePlay-1.apk, 2.15  
com.keeratipong.skineditorminecraft-1.apk, 1.0.7  
com.ketchapp.arrow-1.apk, 1.0  
com.ketchapp.triplejump-1.apk, 1.0  
com.ketchapp.zigzaggame-1.apk, 1.2  
com.king.alphabettysaga-1.apk, 1.0.7  
com.king.candycrushsodasaga-1.apk, 1.46.5  
com.kiragames.unblockmefree-1.apk, 1.5.3.0  
com.kiwi.skullislandexplorers-1.apk,
com.konamobile.diggingmania-1.apk, 2.0  
com.kongregate.mobile.run.google-1.apk, 1.9.7  
com.konylabs.capitalone-1.apk, 4.19.1  
com.ksmobile.cb-1.apk, 5.1.94  
com.ksmobile.launcher-1.apk, 1.11.3  
com.lego.bricksmore-1.apk, 5.0.0  
com.lego.ninjago.toe-1.apk,
com.linkedin.android-1.apk,
com.lucktastic.scratch-1.apk, 1.3.21  
com.ludia.jurassicpark-1.apk, 4.5.6  
com.machinezone.gow-1.apk,
com.magicjack-1.apk,
com.mediocre.smashhit-1.apk, 1.3.4  
com.mg.policebus-1.apk, 1.1  
com.mgc.miami.crime.simulator-1.apk, 1.11  
com.microsoft.office.outlook-1.apk, 1.2.24  
com.midasplayer.apps.bubblewitchsaga2-1.apk,
com.midasplayer.apps.diamonddiggersaga-1.apk,
com.miniclip.dudeperfect-1.apk, 1.1.0  
com.mixradio.droid-1.apk, 3.2.2205  
com.mobilemotion.dubsmash-1.apk,
com.mobilityware.solitaire-1.apk, 4.0.1  
com.move.realtor-1.apk,   Varies with device  
com.mss.doublediamond-1.apk, 1.3.4  
com.musicplayer.music-1.apk, 1.5  
com.musixmatch.android.lyrify-1.apk,
com.myfitnesspal.android-1.apk,   Varies with device  
com.mylegendbattle.RacingCarRC-1.apk, 1.0.4  
com.myyearbook.m-1.apk,   Varies with device  
com.natenai.glowhockey2-1.apk, 1.0.7  
com.netmarble.mherosgb-1.apk, 1.2.2  
com.nextradioapp.nextradio-1.apk, 2.0.823-release  
com.nickonline.android.nickapp-1.apk, 1.5.1  
com.ninjakiwi.bloonstdbattles-1.apk, 2.4.6  
com.noir.movietubeex-1.apk, 1.0.0  
com.nordcurrent.canteenhd-1.apk, 1.3.1  
com.ogqcorp.bgh-1.apk, 3.6.4  
com.okcupid.okcupid-1.apk, 4.4.1  
com.oncrstudio.sea-1.apk, 1.0  
com.onecwireless.mahjong-1.apk, 1.2.16  
com.oovoo-1.apk, 2.5.2  
com.outfit7.mytalkingangelafree-1.apk, 1.5.1  
com.outfit7.mytalkingtomfree-1.apk,   Varies with device  
com.outfit7.talkinggingerfree-1.apk,
com.outfit7.talkingtom2free-1.apk,
com.outfit7.tomformessengerfree-1.apk, 1.0  
com.outplayentertainment.bubbleblaze-1.apk,
com.pacificinteractive.HouseOfFun-1.apk,   Varies with device  
com.pandora.android-1.apk,   Varies with device  
