ApkName,LatestVersionOnGooglePlay
air.MSPMobile-1.apk, 12.0  
air.com.differencegames.hiddenscenes.mysterymansionfree-1.apk, 12.0  
air.com.tutotoons.app.sweetbabygirlhalloweenfun.free-1.apk, 1.0.3  
air.com.tutotoons.app.sweetbabygirltwinsisterscare.free-1.apk, 1.0.10  
com.adt.pulse-1.apk, 7.2.0  
com.alegrium.billionaire-1.apk, 1.0.4  
com.apple.movetoios-1.apk, 1.59.1  
com.bigbluebubble.msm2-1.apk, 1.2.0  
com.bigfishgames.hhdsgoogfull-1.apk, 1.0.0  
com.blastfrompast.runesrush-1.apk, 5  
com.bullbitz.haldrop2-1.apk, 2.0  
com.chillingo.bloodstroke.android.ajagplay-1.apk, 1.0.0  
com.chillingo.contrejour.android.rowgplay-1.apk, 1.1.4  
com.chillingo.fleecelightning.android.ajagplay-1.apk, 1.0.2  
com.chillingo.powerpingpong.android.gplay-1.apk, 1.0.0  
com.dodreams.driveahead-1.apk, 1.14.1  
com.droidhang.hookheroes-1.apk, 1.9.0  
com.duckduckmoosedesign.trucks-1.apk, 1.0.5  
com.ea.game.nfs14_row-1.apk,
com.episodeinteractive.android.catalog-1.apk,   Varies with device  
com.errorsevendev.games.laserBreak-1.apk, 1.38  
com.firerabbit.games.fmc.rich.full-1.apk, 1.05  
com.gamehouse.d6gp-1.apk, 7.0  
com.gameloft.android.ANMP.GloftPUHM-1.apk, 1.0.5b  
com.glu.deerhunt2-1.apk, 2.11.3  
com.glutenfreegames.horsesimulatortwo-1.apk, 1.1  
com.gtoken.battlespheres-1.apk, 93  
com.hbo.hbonow-1.apk,
com.hooolm.smokeandglass-1.apk, 29  
com.hugsnhearts.android_beard_salon-1.apk, 1.0.2.0  
com.hugsnhearts.android_petvet2-1.apk, 1.1  
com.i6.policecardrivingsim-1.apk, 1.14  
com.jb.zcamera-1.apk, 2.04  
com.jumptop.boomcandy-1.apk, 1.0.3  
com.kevinbradford.games.barnyardgames-1.apk,   Varies with device  
com.king.alphabettysaga-1.apk, 1.1.9  
com.king.candycrushsodasaga-1.apk, 1.55.15  
com.kyygames.cabalskickstarter-1.apk, 4.0.2  
com.lionmobi.battery-1.apk, 1.2.3  
com.lionmobi.powerclean-1.apk, 2.7.11  
com.maxnick.spiderjack-1.apk, 1.1.4  
com.mediocre.commute-1.apk, 1.4.2  
com.minogames.minomonsters-1.apk, 4.0.82  
com.mobilexlabs.celebritystreetfightpro-1.apk, 1.04  
com.moonton.magicrush-1.apk, 1.1.36  
com.mtsgames.goatsimulatorfree-1.apk, 1.12  
com.mystylinglounge.android_monstermakeover-1.apk, 1.2  
com.netmarble.sknightsgb-1.apk, 1.0.21  
com.pinger.textfree.call-1.apk,   Varies with device  
com.psafe.msuite-1.apk,   Varies with device  
com.qihoo.security.lite-1.apk, 1.0.9  
com.rungames.footballheroespro-1.apk, 1.3  
com.sharkparty.cluebingo-1.apk, 1.7.5.4g  
com.spacegame.mania.solitaire-1.apk, 2.1.2  
com.spinny.circle.game-1.apk, 2.4  
com.stupeflix.legend-1.apk, 1.6.0.561-3adff76  
com.tabtale.birthfiasco-1.apk, 1.0.2  
com.tabtale.oceanexplorermermaid-1.apk, 1.0.2  
com.tabtale.supermarkettwo-1.apk, 1.0.2  
com.tencent.qqpim-1.apk, 6.2.3  
com.wordsmobile.planesimulator-1.apk, 1.0.4  
com.xvideostudio.videoeditorpro-1.apk,   Varies with device  
com.zenstudios.FamilyGuyPinball-1.apk, 1.3  
com.zentertain.bigcasino-1.apk, 1.4.3  
joybits.doodlegod_pixel-1.apk, 1.1.31  
m.puzzlegames.battle-1.apk, 1.0  
net.HypercraftSarl.BC-1.apk, 1.0.3  
