ApkName,LatestVersionOnGooglePlay
bbc.iplayer.android-1.apk,1.6.1.65
bbc.mobile.news.uk-1.apk,Varies with device
boyansoft.bogmix.fr.millionaire-1.apk,5.4
ch.smalltech.ledflashlight.free-1.apk,1.51
com.activaweb.matchendirect-1.apk,2.0
com.adictiz.spacedogplus-1.apk,1.2.7
com.allocine.androidapp-1.apk,3.3.1
com.antheu.vraioufaux-1.apk,0.4
com.aufeminin.marmiton.activities-1.apk,3.1
com.bbmbbm.guessthewordfrench-1.apk,1.0.8
com.bryan.barrett.countdownforandroid-1.apk,1.3.1
com.bskyb.android.skyplus-1.apk,3.0.2
com.bskyb.fbscore-1.apk,1.2
com.bskyb.sportnews-1.apk,1.25
com.channel4.ondemand-1.apk,1.1
com.coke.fantaplayers-1.apk,4.0.00
com.diferencesloop.pro-1.apk,1.0.4
com.dow.autotrader-1.apk,1.3
com.fabernovel.ratp-1.apk,2.1.8
com.freelyapps.tomandjerry-1.apk,1.0
com.fruitellagames.movie.scene.guess.pictures-1.apk,1.1.1
com.gamesforfriends.matchmania.fr-1.apk,1.0
com.gumtree.android-1.apk,1.5
com.gzero.tv-1.apk,2.2.8
com.iversoft.solitaire-1.apk,1.0.2
com.iwaredesigns.prosnooker2012-1.apk,1.7
com.lachainemeteo.androidapp-1.apk,2.3
com.lemon.songrock77-1.apk,2.0
com.lmaosoft.hangmanFR-1.apk,1.24
com.logo.deluxe.quiz-1.apk,1.4
com.magmamobile.game.checkers-1.apk,1.0.12
com.mappy.app-1.apk,4.0.1.1387
com.millionaire.game-1.apk,1.0
com.ninetyfour.seconds.app-1.apk,2.3.3
com.oparidaesystems.Leboncoin2013-1.apk,1.0.2
com.pagesjaunes-1.apk,5.3.1.2
com.rightmove.android-1.apk,1.3.3
com.sfr.android.mobiletv-1.apk,4.2.3
com.sgg.pics2-1.apk,1.0.3
com.sgg.pics_fr-1.apk,1.0.3
com.vsct.vsc.mobile.horaireetresa.android-1.apk,11.0
com.wMeteoFrance-1.apk,0.79.13446.96880
deezer.android.app-1.apk,Varies with device
eu.nordeus.topeleven.android-1.apk,2.6
fr.playsoft.teleloisirs-1.apk,3.4.1
lacaveauxenigmes.game.com-1.apk,3.0.2
org.goldennuggetapps.simpledl-1.apk,1.1.22
uk.amazon.mShop.android-1.apk,2.4.0
uk.co.bbc.android.iplayerradio-1.apk,1.1.1.1118793
uk.co.nationalrail.google-1.apk,3.0
uk.co.o2.android.myo2-1.apk,4.1
uk.gov.metoffice.android-1.apk,1.4.5
vdm.activities-1.apk,4.5
