ApkName,LatestVersionOnGooglePlay
air.com.bigfishgames.fairwayrevengegooguniversalf2p-1.apk, 1.8.9  
air.com.clarusvictoria.preciv.ba-1.apk, 1.4.1  
air.com.eastsidegamestudio.PFMunchieAndroid-1.apk, 1.1  
air.com.jcsoft.freddysjumpscarefactory-1.apk, 2.0  
air.com.sgn.juicejam.gp-1.apk, 1.5.261  
air.theflash.f2game.DinoCorps-1.apk, 1.01  
com.JohnWright.ThriveIsland-1.apk, 2.0  
com.PSVStudio.PeppaInTheSupermarket-1.apk, 1.0.10  
com.PSVStudio.PeppaInTheSupermarketPro-1.apk, 1.0.5  
com.Seabaa.Dual-1.apk, 1.1.5  
com.ViperGames.StickmanWarriors-1.apk, 1.3  
com.alawar.theotherside-1.apk, 1.12  
com.bandainamcoent.tamagothiclassicus-1.apk, 1.0.0  
com.bolegames.gos-1.apk, 1.07  
com.bubble.snow2-1.apk, 1.0.2  
com.cg.football-1.apk, 1.1.2  
com.cmcm.locker-1.apk, 2.2.7  
com.degoo.android.icemommy-1.apk, 1.0.5  
com.dena.west.MarvelArena-1.apk, 1.1.5  
com.fighter.fun.kk-1.apk, 2.20.150328  
com.gadgetcrafts.gt5-1.apk, 1.0.6  
com.gamevilusa.dungeonlink.android.google.global.normal-1.apk, 0.9.38  
com.gamevilusa.mlbpi15.android.google.global.normal-1.apk, 3.0.7  
com.glu.baseball15-1.apk, 1.1.1  
com.glu.dd2-1.apk, 1.0.2.1  
com.glutenfreegames.catsimulator-1.apk, 1.0.4  
com.glutenfreegames.falconsimulator-1.apk, 1.0.2  
com.glutenfreegames.hyenasimulator-1.apk, 1  
com.glutenfreegames.scorpionsimulator-1.apk, 1.0  
com.gtarcade.loa.ph-1.apk, 1.7.52.7  
com.hammerhead.furious7-1.apk, 4.3  
com.holeinone.twenty48-1.apk, 1.0  
com.jellybtn.cashkingmobile-1.apk, 2.1.5  
com.jjacrappsllc.noaa-1.apk, 1.1  
com.junerking.archery-1.apk, 1.6  
com.ketchapp.catchtherabbit-1.apk, 1.0.0  
com.lazyswipe-1.apk, 2.0  
com.linecorp.LGLP2-1.apk, 1.8.1  
com.luckygame.slotstournament-1.apk, 1.5.057  
com.luckystargame.funshowhand-1.apk, 15.06.08  
com.ludia.waldo3free-1.apk, 3.5.3  
com.magicnotion.kpmatchmaker-1.apk,
com.malangstudio.alarmmon-1.apk,   Varies with device  
com.marinetraffic.android-1.apk, 3.3.7  
com.microids.google.bcnorthvssouth-1.apk, 1.3  
com.mtvn.BubbleParty-1.apk, 1.9.5  
com.mtvn.blazegoogleHD-1.apk, 1.2  
com.nexonm.dominations.adk-1.apk,
com.nobstudio.chengshuwan.prisonLifeRPG-1.apk, 1.3.5  
com.notdoppler.earntodie2-1.apk, 1.0.45  
com.okshur.enchantedCave2-1.apk, 2.19  
com.perk.scratchandwin.aphone-1.apk, 1.4.9  
com.playstation.counterspy-1.apk, 1.0.110  
com.playtomax.snail_bob-1.apk, 1.0  
com.possiblegames.edge-1.apk, 1.5.0  
com.roostergames.hillclimbtruckracing3-1.apk, 1.10  
com.ruglosebetween.sew-1.apk, 1.0  
com.run6.withmy-1.apk, 1.0  
com.sharkparty.monopolybingo-1.apk, 1.7.5.2g  
com.snkplaymore.android012-1.apk, 1.0.0  
com.subterraneansoftware.tanktrouble.android-1.apk, 1.0.7  
com.tapinator.city.car.stunts3d-1.apk, 1.3  
com.teamlava.bakerystory45-1.apk, 1.5.5.9  
com.tp.android.footsurgery-1.apk, 1.0.6  
com.tp.android.injectionsimnew-1.apk, 1.0.1  
com.tp.android.newborntwin-1.apk, 1.0.5  
com.turner.cnanything-1.apk, 1.0.2015050416  
com.vl.infotrax.doterra-1.apk, 1.1  
com.wawoo.gunshootwar-1.apk, 2.0  
com.wb.goog.mkx-1.apk,
com.xmatch.cookiestory2-1.apk, 1.0.1  
com.z14.darkdemon-1.apk, 1.5.2  
com.zynga.empires2-1.apk, 1.5.887711.production  
kemco.magitec.yakusai-1.apk, 1.1.0g  
net.SandStormEarl.mc2cb-1.apk, 1.0.6  
net.bigbearentertainment.android_hog_mothersday-1.apk, 1.0  
org.silentworks.fpscreator-1.apk, 1.0.4  
ru.gamedevteam.mechcom-1.apk, 1.3  
se.ace.whatif-1.apk, 2.3.6  
