ApkName,LatestVersionOnGooglePlay
com.advasoft.touchretouch-1.apk, 3.2.3  
com.apusapps.launcher-1.apk, 1.9.8  
com.bubble.snow2-1.apk, 1.0.9  
com.degoo.android.icecreammaker-1.apk, 1.1.13  
com.disney.cpcompanion_goo-1.apk, 1.6.11  
com.fandango-1.apk, 6.0  
com.fdgentertainment.bananakong-1.apk, 1.9.0  
com.gamevil.darknessreborn2.android.google.global.normal-1.apk, 1.2.9  
com.gm.despegar-1.apk, 4.2.0  
com.google.android.apps.plus-1.apk,   Varies with device  
com.hatsproductions.OrganTrail-1.apk,   Varies with device  
com.king.candycrushsaga-1.apk, 1.62.1.1  
com.king.candycrushsodasaga-1.apk, 1.53.16  
com.lazyswipe-1.apk, 2.14  
com.littleinferno.google-1.apk, 1.2.2  
com.midasplayer.apps.bubblewitchsaga2-1.apk,
com.miniclip.plagueinc-1.apk, 1.10.3  
com.ninjakiwi.bloonstdbattles-1.apk, 3.1.0  
com.omgpop.dstfree-1.apk, 2.333.320  
com.pinger.textfree.call-1.apk,   Varies with device  
com.sega.sonic4ep2-1.apk, 1.5  
com.smile.gifmaker-1.apk, 4.35.0.526  
com.square_enix.android_googleplay.FFV_GP-1.apk, 1.2.0  
com.tocaboca.tocapetdoctor-1.apk, 1.0.4-play  
com.turner.copatoon-1.apk, 1.8.7  
com.umonistudio.tile-1.apk, 3.4.7.0  
com.zynga.FarmVille2CountryEscape-1.apk, 3.9.370  
com.zynga.farmarcade-1.apk, 1.0.1297  
com.zynga.wizardofoz-1.apk, 20.0.268  
jp.gungho.padEN-1.apk, 8.2.2  
jp.naver.line.android-1.apk,   Varies with device  
kemco.magitec.chromwolf-1.apk, 1.0.5g  
org.deadbeef.android-1.apk,   Varies with device  
