ApkName,LatestVersionOnGooglePlay
com.amazon.mShop.android-1.apk,Varies with device
com.android.chrome-1.apk,Varies with device
com.antivirus-1.apk,Varies with device
com.chase.sig.android-1.apk,2.94
com.creativemobile.DragRacing-1.apk,1.6.2
com.devuni.flashlight-1.apk,Varies with device
com.droidhen.fortconquer-1.apk,1.1.0
com.dropbox.android-1.apk,Varies with device
com.duduapps.craigslistfree-1.apk,1.48
com.facebook.katana-1.apk,Varies with device
com.facebook.orca-1.apk,2.3.2-release
com.feelingtouch.gunzombie-1.apk,1.11
com.gau.go.launcherex-1.apk,3.31
com.gipnetix.doorsrevenge-1.apk,1.0.7
com.google.zxing.client.android-1.apk,Varies with device
com.groupon-1.apk,2.3.2787
com.herman.ringtone-1.apk,Varies with device
com.infonow.bofa-1.apk,4.2.55
com.innovativegames.knockdown-1.apk,1.0.4
com.jb.gosms.emoji-1.apk,1.4
com.kfactormedia.mycalendarmobile-1.apk,2.69
com.mobilityware.solitaire-1.apk,2.2.1
com.pandora.android-1.apk,Varies with device
com.pinterest-1.apk,1.3.3
com.rechild.advancedtaskkiller-1.apk,1.9.7B101
com.roidapp.photogrid-1.apk,4.26
com.rovio.angrybirds-1.apk,3.1.0
com.rovio.angrybirdsstarwars.ads.iap-1.apk,1.1.3
com.shazam.android-1.apk,Varies with device
com.sirma.mobile.bible.android-1.apk,Varies with device
com.snapchat.android-1.apk,2.1.0
com.socialnmobile.dictapps.notepad.color.note-1.apk,Varies with device
com.topfreegames.bikeracefreeworld-1.apk,2.1.24
com.vanke.droidring-1.apk,2.0.0
com.weather.Weather-1.apk,4.0.2
com.whatsapp-1.apk,2.9.1547
com.whatsthewordanswers-1.apk,1.91
com.yahoo.mobile.client.android.mail-1.apk,2.0.7
com.zeptolab.ctr.ads-1.apk,2.2
com.zynga.words-1.apk,5.9.1
de.lotum.whatsinthefoto.us-1.apk,2.4.1
gov.irs-1.apk,2.1.1
kik.android-1.apk,6.2.0.26
mindware.mindgames-1.apk,1.3.5
net.zedge.android-1.apk,3.3.1
org.zwanoo.android.speedtest-1.apk,2.0.9
se.maginteractive.rumble.free-1.apk,1.5.38
