ApkName,LatestVersionOnGooglePlay
Game.SpeedMoto-1.apk,1.1.6
air.com.sgn.bingo.google-1.apk,1.6.94
com.ezjoynetwork.pocketbasketball-1.apk,1.0.8
com.fluik.Streaker-1.apk,1.4.0
com.freightliner.HaulerRacing-1.apk,1.2
com.fullfat.android.agentdash-1.apk,1.4
com.g6677.android.dus-1.apk,1.0.6
com.g6677.android.ziu-1.apk,1.0.16
com.getsetgames.megajump-1.apk,1.6
com.kiwi.monsterpark-1.apk,1.6.9
com.melodis.midomiMusicIdentifier-1.apk,Varies with device
com.nianticproject.ingress-1.apk,1.20.0
com.spryfox.tripletown-1.apk,Varies with device
com.tequilamobile.warshipslive-1.apk,1.1.0
kr.aboy.tools-1.apk,1.5.4
radiotime.player-1.apk,6.8
slide.cameraZoom-1.apk,4.1.1
