ApkName,LatestVersionOnGooglePlay
com.cootek.smartdialer-1.apk, 4.8.3.6  
com.google.android.gms-1.apk,   Varies with device  
com.intsig.camscanner-1.apk, 3.2.0.20140311  
com.pacificinteractive.HouseOfFun-1.apk,   Varies with device  
com.pixel.gun3d-1.apk, 6.0.1  
com.playfirst.playground.dinerdashdeluxe-1.apk, 3.34.6  
com.psidevelopment.pacificfleet-1.apk, 2.09  
com.qihoo360.mobilesafe_mtk6573-1.apk,N/A
com.qqgame.happymj-1.apk,N/A
com.qqgame.hlddz-1.apk, 1.2.0  
com.qvod.player-1.apk,N/A
