ApkName,LatestVersionOnGooglePlay
com.D9.hero.zqgame.en.andriodgpnew-1.apk, 1.7.2  
com.appgame7.candyfrenzy-1.apk, 1.5.004  
com.com2us.nipb2013.normal.freefull.google.global.android.common-1.apk, 4.0.3  
com.crowdstar.covetfashion-1.apk, 2.13.17  
com.ea.game.simpsons4_na-1.apk, 4.9.5  
com.iugome.dawn-1.apk,   Varies with device  
com.nianticproject.ingress-1.apk, 1.54.0  
com.obakaka.swatshooting-1.apk, 1.6  
com.outfit7.jigtyfree-1.apk, 2.2  
com.outplayentertainment.bubbleblaze-1.apk,   Varies with device  
com.progimax.airhorn.free-1.apk,   Varies with device  
com.progrestar.bft-1.apk,   Varies with device  
com.randomlogicgames.guesstheemojimovies-1.apk, 2.11  
com.upgravity.guessthefood-1.apk, 1.03  
com.zqgame.SG.en.androidgp-1.apk, 1.1.7  
ru.mail.games.android.JungleHeat-1.apk,   Varies with device  
