ApkName,LatestVersionOnGooglePlay
com.nenoff.followthelinefree-1.apk, 5.1  
com.nextgenreality.wrt-1.apk,
com.nianticproject.ingress-1.apk, 1.80.0  
com.noodlecake.brickies-1.apk, 1.0.1  
com.nullapp.racer.police-1.apk, 20150618  
com.nullapp.racer.policecarchase3d-1.apk, 20150522  
com.oki.phonenew-1.apk, 1.6.2  
com.oncrstudio.safari-1.apk, 1.0  
com.oncrstudio.zeusslots-1.apk, 1.2  
com.onexsoftech.fakecallprank-1.apk, 1.0  
com.ozk.redbutton-1.apk, 1.0  
com.pescapps.kidspaint-1.apk,   Varies with device  
com.pikpok.rua2-1.apk, 1.7  
com.pikpok.turbo-1.apk, 2.0.3  
com.plabs.planetofc-1.apk, 1.5.1  
com.ptgs.jurassictrex-1.apk, 1.0  
com.quizup.core-1.apk, 2.0.5  
com.raptor.furious7-1.apk, 1.8  
com.reliancegames.rschampions-1.apk, 1.0.51  
com.rockstargames.ifruit-1.apk, 1.10.40.4  
com.rovio.BadPiggiesHD-1.apk, 1.6.1  
com.rovio.angrybirdsseasons-1.apk, 5.2.0  
com.rovio.angrybirdsspace.ads-1.apk, 2.2.0  
com.rovio.angrybirdsstarwarsii.ads-1.apk, 1.8.1  
com.rzerogames.charlie3d-1.apk, 1.0  
com.setsnail.daddylonglegs-1.apk, 2.2.1  
com.sevenga.iron.gp-1.apk, 1.3.4  
com.smilerlee.solitaire-1.apk, 1.3  
com.softwego.crackscreen-1.apk, 2.13  
com.sometimeswefly.littlealchemy-1.apk,   Varies with device  
com.sparrow.demolitionderbycr-1.apk, 1.0.1  
com.spilgames.mydolphinshow-1.apk, 1.9.4  
com.squareenix.relicrun-1.apk, 1.0.39  
com.sunstorm.petpark-1.apk, 1.02  
com.tabtale.cutiepatooties-1.apk, 0.1.0  
com.tabtale.dinnerfiasco-1.apk, 1.0.1  
com.tapblaze.nailsalonmakeover-1.apk, 2.3  
com.tapinator.crocodile.simulator.crocs-1.apk, 1.3  
com.tapinator.furious.car.driver3d-1.apk, 1.1  
com.tarekmongy.FlappyCrush-1.apk,
com.tp.android.heartsurgery-1.apk, 1.0.1  
com.turborilla.MadSkillsMotocross2-1.apk, 2.1.5  
com.umbrella.boomdots-1.apk, 1.3.1  
com.vectorunit.purple.googleplay-1.apk, 1.2.6  
com.vg.citybussimulator2015-1.apk, 1.4  
com.vg.drivingschool3dparking-1.apk, 1.5  
com.vg.militarydriver-1.apk, 1.2  
com.vg.vendettamiamicrimesimulator-1.apk, 1.4  
com.vividgames.realboxing-1.apk,
com.webprancer.google.garfieldsepicfoodfight-1.apk, 1.0.0  
com.while4.holp-1.apk, 4.0  
com.williamsinteractive.goldfish-1.apk, 9.00  
com.wizardgames.crossyheroes-1.apk, 1.0.4  
com.wizardgames.jurassichopper-1.apk, 1.0.1  
com.works.timeglass.logoquiz-1.apk,   Varies with device  
com.zeptolab.thieves.google-1.apk,   Varies with device  
com.zindagigames.yummygummy-1.apk,
com.zuuks.city.driving-1.apk,
com.zynga.livepoker-1.apk,   Varies with device  
de.lotum.whatsinthefoto.us-1.apk, 4.9.0-en  
es.fingerprint.lockscreen.prank-1.apk, 3.0  
jalfonso.brain.games-1.apk, 2.8  
jp.gungho.padEN-1.apk, 7.8.1  
logos.quiz.companies.game-1.apk, 18.5  
mindware.mindgames-1.apk, 2.0.5  
net.HypercraftSarl.FNaC-1.apk, 1.0.4  
net.HypercraftSarl.SC-1.apk, 1.0.5  
net.SandStormEarl.MC2B-1.apk, 1.0.1  
net.mobigame.zombietsunami-1.apk,   Varies with device  
net.peakgames.mobile.spades.android-1.apk, 1.14.0  
org.egret.java.JurassicAndroid-1.apk, 1.2  
org.egret.java.MyLongLegsApp-1.apk, 1.2  
quess.song.music.pop.quiz-1.apk,   Varies with device  
ru.iappsandigames.hologramfreddy3dsimulator-1.apk, 1.0  
scare.your.friends.prank.maze.halloween-1.apk, 5.6  
se.appfamily.balloonpopfree-1.apk, 7.1  
se.illusionlabs.bmx-1.apk, 1.18  
slots.appjunkie.musictvslots-1.apk, 1.0  
slots.appjunkie.vegasslots-1.apk, 1.0  
slots.chookapps.vampiresslots-1.apk, 1.0  
slots.cympsapps.amazonslots-1.apk, 1.0  
slots.cympsapps.heroesslots-1.apk, 1.0  
slots.cympsapps.horseraceslots-1.apk, 1.0  
software.simplicial.nebulous-1.apk, 1.0.3  
