ApkName,LatestVersionOnGooglePlay
air.com.buffalo_studios.newflashbingo-1.apk, 2.90.0  
air.com.ifree.cardEN-1.apk, 1.5.2  
com.autonavi.minimap-1.apk, 7.1.2.555  
com.bluestar.StreetDunkGlobal-1.apk, 12.0  
com.chinamworld.bocmbci-1.apk,   Varies with device  
com.deathbatgame.hailtotheking-1.apk, 1.13  
com.headupgames.bridgeconstructorfreeversion-1.apk,   Varies with device  
com.ksmobile.cb-1.apk, 5.1.26  
com.miniclip.bikerivals-1.apk, 1.3.2  
com.mogujie-1.apk, 6.1.3  
com.notdoppler.earntodie-1.apk, 1.0.19  
com.pennypop.monsters.live-1.apk, 2.8.2  
com.pikpok.bbl.play-1.apk, 1.2.4  
joybits.doodlegod-1.apk, 3.0.96  
