ApkName,LatestVersionOnGooglePlay
air.com.bitrhymes.bingo-1.apk,   Varies with device  
air.com.buffalo_studios.newflashbingo-1.apk, 2.68.0  
air.com.playtika.slotomania-1.apk,   Varies with device  
air.com.sq.atlantis-1.apk, 1.6.1  
air.com.tamalaki.rorysrestaurantfree-1.apk, 1.0.34  
com.aceviral.agr-1.apk, 1.0.5  
com.adriano.ferreirailk.stickmancreativedeath-1.apk, 1.0.2  
com.adriano.ferreirailk.stickmandeath-1.apk, 1.0.3  
com.amazon.mp3-1.apk,   Varies with device  
com.antivirus-1.apk,   Varies with device  
com.aviary.android.feather-1.apk, 3.4.0  
com.cardinalblue.piccollage.google-1.apk,   Varies with device  
com.cervomedia.spw-1.apk, 4.9.0  
com.cleanmaster.mguard-1.apk,   Varies with device  
com.cleanmaster.security-1.apk,   Varies with device  
com.contextlogic.wish-1.apk, 3.7.0  
com.creativemobile.snowboard_run-1.apk, 1.8  
com.crimsonpine.stayinline-1.apk, 1.15.2  
com.d3dx.stickmanmurder-1.apk, 1.0  
com.degoo.android.ambulance-1.apk, 1.0.6  
com.djinnworks.StickmanSoccer2014-1.apk, 1.5  
com.ea.game.pgatourgolf15_row-1.apk, 1.2.4  
com.elex.ram-1.apk, 4.3.7  
com.fifa.fifaapp.android-1.apk, 2.2  
com.fiftycubes.SpacePiratesIII-1.apk, 1.1.03  
com.fingersoft.hillclimb-1.apk,   Varies with device  
com.foosegames.pepiskate3d-1.apk, 1.5  
com.freaxator.game100balls-1.apk, 1.34  
com.game.MarbleSaga2-1.apk, 1.1  
com.gameloft.android.ANMP.GloftIAHM-1.apk,   Varies with device  
com.gameloft.android.ANMP.GloftOKHM-1.apk, 1.0.0o  
com.gameloft.android.ANMP.GloftPOHM-1.apk,   Varies with device  
com.gau.go.launcherex-1.apk, 5.02  
com.ggpsgames.muterworld-1.apk, 1.2  
com.glidetalk.glideapp-1.apk, Glide.v1.04.006  
com.google.android.apps.docs-1.apk,   Varies with device  
com.google.android.apps.docs.editors.docs-1.apk,   Varies with device  
com.google.android.apps.docs.editors.sheets-1.apk,   Varies with device  
com.gsn.android.tripeaks-1.apk, 1.0.13678  
com.hlgames.SeoDark-1.apk, 1.2  
com.igg.castleclash-1.apk, 1.2.48  
com.jb.gosms-1.apk,   Varies with device  
com.julian.liuballs-1.apk, 1.11  
com.kabam.doamobile-1.apk,   Varies with device  
com.kimberlydev.sudokugame-1.apk, 1.4.315  
com.king.farmheroessaga-1.apk, 2.8.3  
com.kiragames.unblockmefree-1.apk, 1.4.3.2  
com.konamobile.puzzlecap-1.apk, 1.3  
com.ksmobile.cb-1.apk, 5.0.26  
com.lampe.torcher.flashlight-1.apk, 1.1  
com.lookout-1.apk,   Varies with device  
com.ludia.dragons-1.apk, 1.2.10  
com.melodis.midomiMusicIdentifier.freemium-1.apk,   Varies with device  
com.midasplayer.apps.bubblewitchsaga2-1.apk,   Varies with device  
com.miniclip.soccerstars-1.apk, 1.0.2  
com.mobage.ww.crosshorizoni_android-1.apk, 1.3.5  
com.mobinlife.citydom-1.apk, 1.27  
com.myfitnesspal.android-1.apk,   Varies with device  
com.myfphoenix.frogjump-1.apk, 1.3  
com.netflix.mediaclient-1.apk,   Varies with device  
com.normafosterdev.jewelsparadise-1.apk, 1.0.1  
com.obakaka.swatshooting-1.apk, 1.0  
com.omgpop.dstfree-1.apk, 2.333.223  
com.oovoo-1.apk, 2.2.0  
com.perblue.greedforglory-1.apk,   Varies with device  
com.pikpok.fkf2.play-1.apk, 1.3.1  
com.pinterest-1.apk,   Varies with device  
com.pixel.gun3d-1.apk, 7.0.3  
com.playstudios.myvegas-1.apk, 1.7.0  
com.pokerdragon.android-1.apk, 1.2  
com.prgames.texasholdem.livepoker-1.apk, 1.01  
com.purplekiwii.mb-1.apk, 1.0.41  
com.quelaba.sopaletras-1.apk, 2.0v  
com.roidapp.photogrid-1.apk, 4.742  
com.rovio.gold-1.apk, 1.0.9  
com.scopely.slotsvacation-1.apk, 1.45  
com.shark.simulator.free-1.apk, 1.0  
com.shazam.android-1.apk,   Varies with device  
com.skgames.trafficracer-1.apk, 1.87  
com.skippy.mountain.sniper.shooting-1.apk, 1.6  
com.snkplaymore.android003-1.apk, 1.2.2  
com.spotify.music-1.apk,   Varies with device  
com.spx.ing004.google.s0-1.apk, 1.6.3  
com.supercell.boombeach-1.apk, 16.44  
com.surpax.ledflashlight.panel-1.apk, 1.0.4  
com.tabtale.carebears-1.apk, 1.0.4  
com.tap.white.tile-1.apk, 1.2  
com.teamlava.fruitsplash-1.apk, 1.1.4.2g  
com.teamlava.petshop37-1.apk, 1.0.6.4  
com.theonegames.gunshipbattle-1.apk, 1.1.1  
com.thunderbull_entertainment.deathfromspace-1.apk, 1.1  
com.timehop-1.apk, 1.2.44  
com.topfungames.deathroom-1.apk,N/A
com.touchtype.swiftkey-1.apk,   Varies with device  
com.twelvegigs.heaven.vpoker-1.apk,   Varies with device  
com.twitter.android-1.apk,   Varies with device  
com.usablenet.mobile.walgreen-1.apk,   Varies with device  
com.venticake.retrica-1.apk, 2.1.1  
com.wf.wellsfargomobile-1.apk, 3.5  
com.wooga.jelly_splash-1.apk,   Varies with device  
com.wordmillionaire.word.android-1.apk, 1.108  
com.xyrality.panzerwars.googleplay-1.apk, 1.0.1  
com.yelp.android-1.apk,   Varies with device  
com.yplanapp-1.apk, 2.40.1  
com.zeptolab.ctr2.f2p.google-1.apk,   Varies with device  
com.zynga.FarmVille2CountryEscape-1.apk, 1.8.95  
com.zynga.duckdynastyslots-1.apk, 3.3.102  
es.socialpoint.DragonCity-1.apk, 2.8.1  
es.socialpoint.MonsterLegends-1.apk,   Varies with device  
gbis.gbandroid-1.apk,   Varies with device  
net.SandStormEarl.WCHD-1.apk, 1.6.5  
uk.hebe3-1.apk, 2.3  
