ApkName,LatestVersionOnGooglePlay
air.com.sgn.bookoflife.gp-1.apk, 2.81.102.505041849  
com.Studio17.drawriderplus-1.apk, 5.5.1  
com.UCMobile-1.apk, 10.4.1  
com.baidu.video-1.apk,N/A
com.crowdstar.covetfashion-1.apk, 2.18.33  
com.disney.brave_google-1.apk, 1.5.2  
com.disney.wheresmymickey_goo-1.apk, 1.2  
com.ea.game.simcitymobile_row-1.apk, 1.3.4.26938  
com.emoji.coolkeyboard-1.apk, 2.7  
com.glu.stardomkim-1.apk, 2.10.0  
com.good.world2.gplay-1.apk, 1.4  
com.igg.castleclash-1.apk, 1.2.69  
com.melodis.midomiMusicIdentifier.freemium-1.apk,   Varies with device  
com.pocketplay.PW1A-1.apk, 1.8  
com.shopkick.app-1.apk, 4.6.3  
com.twoxlgames.mxmatchup-1.apk, 1.1.6  
com.ustwo.monumentvalley-1.apk, 2.2.42  
com.virgil.basketball-1.apk, 3.2  
