ApkName,LatestVersionOnGooglePlay
Game.NDK-1.apk,1.2.5
com.amazinggame.mouse-1.apk,1.0.3
com.animoca.google.starGirl-1.apk,1.4.1
com.backflipstudios.android.ninjumpdeluxe-1.apk,1.0.2
com.bf.sgs-1.apk,2.2.0
com.chi.Rope-1.apk,1.9
com.clov4r.android.nil.armv6-1.apk,1.0
com.g6677.android.cmcg-1.apk,1.0.27
com.gameloft.android.ANMP.GloftPOHM-1.apk,1.2.2
com.klicktock.littlethings2-1.apk,1.0.6
com.ludia.tpirslots-1.apk,1.5.10
com.megirl.stylemegirl-1.apk,1.0.57
com.ogien.trainsim-1.apk,2.3.0
com.pocketgems.android.campuslife-1.apk,1.140
com.polarbit.rthunderlite-1.apk,1.1.6
com.teamlava.bubble-1.apk,1.1.1.8.3
com.wincity.ccslots-1.apk,2.2.3
jp.naver.line.android-1.apk,3.5.0
swf.topgame.touch.girl-1.apk,N/A
