ApkName,LatestVersionOnGooglePlay
air.com.playtika.slotomania-1.apk,   Varies with device  
block.city.game-1.apk, 2.0.2  
com.MobileTicket-1.apk, 2.1.2  
com.android.cheyooh-1.apk,N/A
com.app.hero.ui-1.apk, 4.5.5  
com.cervomedia.spw-1.apk, 5.3.1  
com.fgol.HungrySharkEvolution-1.apk,   Varies with device  
com.gameloft.android.ANMP.GloftA7HM-1.apk,   Varies with device  
com.ideaworks3d.tackle-1.apk, 1.4.2  
com.inxile.BardTale-1.apk, 1.6.4  
com.lenovo.anyshare-1.apk,N/A
com.lenovo.safecenter-1.apk,N/A
com.mindblocks.blocks-1.apk, 9.3.4  
com.nexonm.loh.usios-1.apk, 1.4.22  
com.omgpop.dstfree-1.apk, 2.333.305  
com.plabs.planetofc-1.apk, 1.4  
com.purplekiwii.mb-1.apk, 1.2.5  
com.sdu.didi.psnger-1.apk, 2.8.3  
com.suning.mobile.ebuy-1.apk, 2.4.0  
com.telenav.app.android.scout_us-1.apk, 2.2.0.2237  
com.tencent.king.candycrushsaga-1.apk,N/A
com.tencent.peng-1.apk,N/A
com.ting.mp3.android-1.apk,N/A
com.zenstudios.SPPinball-1.apk, 1.0.3  
fm.xiami.main-1.apk,N/A
